#Parameters = {ln=0.4; res=0.01}
#"Frequency / GHz"	"S1,1 [Magnitude in dB]"
#------------------------------------------
0.45280000567436	-141.36295614314
0.45419999957085	-139.28195512842
0.45559999346733	-138.08445035586
0.45699998736382	-137.61589025060
0.45840001106262	-137.80706376128
0.45980000495911	-138.61191880133
0.46119999885559	-139.88962913009
0.46259999275208	-141.10805406340
0.46399998664856	-141.23334118184
0.46540001034737	-140.08125136158
0.46680000424385	-138.68169224961
0.46819999814034	-137.75301598972
0.46959999203682	-137.55691441715
0.47099998593330	-138.26516868753
0.47240000963211	-140.20549937745
0.47380000352859	-144.27885331581
0.47519999742508	-151.96450983713
0.47659999132156	-145.26605579789
0.47799998521805	-139.26908464446
0.47940000891685	-135.85837568776
0.48080000281334	-133.77946718007
0.48219999670982	-132.59421838290
0.48359999060631	-132.13382448557
0.48500001430511	-132.35788666935
0.48640000820160	-133.32830030612
0.48780000209808	-135.25508475305
0.48919999599457	-138.70719644850
0.49059998989105	-145.71090837567
0.49200001358986	-150.94607557627
0.49340000748634	-140.97819487013
0.49480000138283	-136.74901744788
0.49619999527931	-134.54277859715
0.49759998917580	-133.49230969155
0.49900001287460	-133.31084116933
0.50040000677109	-133.91825807356
0.50180000066757	-135.36686334584
0.50319999456406	-137.88097165871
0.50459998846054	-142.10534842975
0.50599998235703	-150.58240271983
0.50739997625351	-153.42319719836
0.50880002975464	-144.83098951722
0.51020002365112	-141.37251578922
0.51160001754761	-139.60277799206
0.51300001144409	-138.60742019877
0.51440000534058	-137.97412787807
0.51579999923706	-137.52565763850
0.51719999313354	-137.26189508350
0.51859998703003	-137.28691075294
0.51999998092651	-137.72975921162
0.52139997482300	-138.69358620316
0.52280002832413	-140.18426007033
0.52420002222061	-141.83991977289
0.52560001611710	-142.45959963420
0.52700001001358	-141.22324517049
0.52840000391006	-139.23799167182
0.52979999780655	-137.43077904705
0.53119999170303	-135.98575544789
0.53259998559952	-134.86741211723
0.53399997949600	-134.04226091878
0.53539997339249	-133.52918395891
0.53680002689362	-133.39804405490
0.53820002079010	-133.76140560518
0.53960001468658	-134.78295469624
0.54100000858307	-136.71267891241
0.54240000247955	-139.86727306942
0.54379999637604	-143.13353455972
0.54519999027252	-140.92033575529
0.54659998416901	-137.02779446424
0.54799997806549	-134.41192491398
0.54939997196198	-132.91393539249
0.55080002546310	-132.30416242285
0.55220001935959	-132.47809197668
0.55360001325607	-133.42358070616
0.55500000715256	-135.20480961112
0.55640000104904	-137.94023226789
0.55779999494553	-141.54458036107
0.55919998884201	-144.20057868603
0.56059998273849	-143.43279190394
0.56199997663498	-142.09835942616
0.56339997053146	-141.95011686520
0.56480002403259	-143.32340836164
0.56620001792908	-146.86013261016
0.56760001182556	-156.07198115956
0.56900000572205	-155.37797098198
0.57039999961853	-146.55902231224
0.57179999351501	-142.81502556940
0.57319998741150	-140.74382044742
0.57459998130798	-139.52014527518
0.57599997520447	-138.81839083185
0.57740002870560	-138.54285226677
0.57880002260208	-138.75824229518
0.58020001649857	-139.65718499944
0.58160001039505	-141.56637035750
0.58300000429153	-144.82338634436
0.58439999818802	-146.80077963064
0.58579999208450	-142.64245237389
0.58719998598099	-138.52389504373
0.58859997987747	-135.75194065777
0.58999997377396	-133.96340294481
0.59140002727509	-132.89425544439
0.59280002117157	-132.38109084694
0.59420001506805	-132.31356791442
0.59560000896454	-132.61713499113
0.59700000286102	-133.25994519848
0.59839999675751	-134.27750936766
0.59979999065399	-135.80989256649
0.60119998455048	-138.16581502614
0.60259997844696	-141.97897131057
0.60399997234344	-147.77928798366
0.60540002584457	-146.03025596105
0.60680001974106	-140.96681707133
0.60820001363754	-138.20841107224
0.60960000753403	-137.05299423096
0.61100000143051	-137.22093230734
0.61239999532700	-138.83427602693
0.61379998922348	-142.65539449744
0.61519998311996	-152.76352032495
0.61659997701645	-149.50610158495
0.61799997091293	-142.08197829456
0.61940002441406	-139.36220976643
0.62080001831055	-138.86075892901
0.62220001220703	-140.17557198072
0.62360000610352	-142.53003234478
0.62500000000000	-140.85213217630
0.62639999389648	-136.35251271610
0.62779998779297	-133.02772031125
0.62919998168945	-130.97503914528
0.63059997558594	-129.96025158200
0.63200002908707	-129.88439126930
0.63340002298355	-130.78912711370
0.63480001688004	-132.91365371520
0.63620001077652	-136.99828179462
0.63760000467300	-146.55277090090
0.63899999856949	-147.29653444807
0.64039999246597	-138.85061604943
0.64179998636246	-136.11655516436
0.64319998025894	-135.66238887317
0.64459997415543	-136.94441333300
0.64600002765656	-139.60572637758
0.64740002155304	-140.31659632321
0.64880001544952	-136.94185985818
0.65020000934601	-134.03471788843
0.65160000324249	-132.52494383550
0.65299999713898	-132.30552903344
0.65439999103546	-133.38534580344
0.65579998493195	-135.90002423479
0.65719997882843	-138.84255850827
0.65859997272491	-137.17786741036
0.66000002622604	-133.59861500806
0.66140002012253	-131.32199222992
0.66280001401901	-130.38528849729
0.66420000791550	-130.68589086691
0.66560000181198	-132.33672928154
0.66699999570847	-135.64376990737
0.66839998960495	-138.91690389816
0.66979998350143	-135.67860741062
0.67119997739792	-131.86590548938
0.67259997129440	-129.68667736408
0.67400002479553	-128.81183571196
0.67540001869202	-129.06005032450
0.67680001258850	-130.46984087870
0.67820000648499	-133.36842677853
0.67960000038147	-138.81870003920
0.68099999427795	-148.36322119314
0.68239998817444	-141.43501097077
0.68379998207092	-137.64764872660
0.68519997596741	-137.03998857788
0.68660002946854	-138.79233428835
0.68800002336502	-142.15794488733
0.68940001726151	-140.24299769156
0.69080001115799	-135.70744558135
0.69220000505447	-133.00502429911
0.69359999895096	-131.93538170651
0.69499999284744	-132.34428383674
0.69639998674393	-134.46606994140
0.69779998064041	-139.05534756877
0.69919997453690	-141.83089045965
0.70060002803802	-136.04952816018
0.70200002193451	-132.54151180619
0.70340001583099	-131.18554625780
0.70480000972748	-131.64451730828
0.70620000362396	-134.39133272707
0.70759999752045	-141.68729038403
0.70899999141693	-138.36070248227
0.71039998531342	-131.08885460532
0.71179997920990	-127.44879218236
0.71319997310638	-125.63379112430
0.71460002660751	-125.15457644814
0.71600002050400	-125.98618768591
0.71740001440048	-128.55489215628
0.71880000829697	-134.77749610300
0.72020000219345	-146.35094911421
0.72159999608994	-131.18579648834
0.72299998998642	-126.49890352861
0.72439998388290	-124.29640022743
0.72579997777939	-123.47143363518
0.72719997167587	-123.58535381125
0.72860002517700	-124.17287898057
0.73000001907349	-124.42871301243
0.73140001296997	-123.77869044065
0.73280000686646	-122.79766503815
0.73420000076294	-122.38630529598
0.73559999465942	-123.17395297682
0.73699998855591	-125.78620130871
0.73839998245239	-128.30730745031
0.73979997634888	-122.75283339593
0.74119997024536	-117.35169462158
0.74260002374649	-113.65050137541
0.74400001764297	-111.07298602187
0.74540001153946	-109.30187245678
0.74680000543594	-108.17609797960
0.74819999933243	-107.61372482220
0.74959999322891	-107.57938223677
0.75099998712540	-108.07121263372
0.75239998102188	-109.11656272113
0.75379997491837	-110.76869519292
0.75520002841949	-113.08054513859
0.75660002231598	-115.93776775143
0.75800001621246	-118.40638155986
0.75940001010895	-118.78022671724
0.76080000400543	-117.81474991748
0.76219999790192	-117.17969071715
0.76359999179840	-117.39783339552
0.76499998569489	-118.57827660909
0.76639997959137	-120.74393714775
0.76779997348785	-123.40347967637
0.76920002698898	-124.14610797178
0.77060002088547	-122.22015503388
0.77200001478195	-120.30539314718
0.77340000867844	-119.27954404143
0.77480000257492	-119.13749396991
0.77619999647141	-119.78119117566
0.77759999036789	-121.07665356364
0.77899998426437	-122.69151685731
0.78039997816086	-123.87656176950
0.78179997205734	-124.00863035761
0.78320002555847	-123.58881180860
0.78460001945496	-123.45911346823
0.78600001335144	-124.07894474557
0.78740000724792	-125.74653236450
0.78880000114441	-128.97895568345
0.79019999504089	-135.57211637308
0.79159998893738	-149.19680569178
0.79299998283386	-133.72886841273
0.79439997673035	-129.12467635819
0.79579997062683	-126.77705133121
0.79720002412796	-125.38891586760
0.79860001802444	-124.43975125599
0.80000001192093	-123.69226495185
0.80140000581741	-123.10789693337
0.80279999971390	-122.77389025772
0.80419999361038	-122.82222231375
0.80559998750687	-123.39297435989
0.80699998140335	-124.65153505440
0.80839997529984	-126.85569548859
0.80980002880096	-130.50605901607
0.81120002269745	-136.17802245882
0.81260001659393	-136.26987328914
0.81400001049042	-131.26667456803
0.81540000438690	-128.30293739761
0.81679999828339	-126.76058981211
0.81819999217987	-126.16077814464
0.81959998607635	-126.27166300728
0.82099997997284	-126.97158699588
0.82239997386932	-128.19455267995
0.82380002737045	-129.91284630938
0.82520002126694	-132.13725689126
0.82660001516342	-134.89735930207
0.82800000905991	-137.97095297281
0.82940000295639	-139.68056979328
0.83079999685287	-138.17752154220
0.83219999074936	-135.69282812758
0.83359998464584	-133.71096061702
0.83499997854233	-132.37928376908
0.83639997243881	-131.61141516584
0.83780002593994	-131.31130264383
0.83920001983643	-131.38766768560
0.84060001373291	-131.73811122704
0.84200000762939	-132.22950385366
0.84340000152588	-132.69224815919
0.84479999542236	-132.96333610144
0.84619998931885	-132.98503045759
0.84759998321533	-132.86422301301
0.84899997711182	-132.81297509922
0.85039997100830	-133.05608210287
0.85180002450943	-133.80236226532
0.85320001840591	-135.27556270796
0.85460001230240	-137.76351016032
0.85600000619888	-141.43522785120
0.85740000009537	-143.77568026624
0.85879999399185	-141.15529297986
0.86019998788834	-138.57027534187
0.86159998178482	-137.55654584475
0.86299997568130	-138.21507030273
0.86440002918243	-141.21359328857
0.86580002307892	-150.99951424585
0.86720001697540	-146.72015561218
0.86860001087189	-138.08931219473
0.87000000476837	-134.20558094829
0.87139999866486	-132.22377040221
0.87279999256134	-131.52476914281
0.87419998645782	-131.93423181820
0.87559998035431	-133.33852368763
0.87699997425079	-134.84678992820
0.87840002775192	-133.80236560628
0.87980002164841	-130.74722132814
0.88120001554489	-128.06175125009
0.88260000944138	-126.23837665799
0.88400000333786	-125.22384132733
0.88539999723434	-124.95007351863
0.88679999113083	-125.40447412840
0.88819998502731	-126.64055514351
0.88959997892380	-128.78497577964
0.89099997282028	-131.95258646779
0.89240002632141	-135.23206075334
0.89380002021790	-134.95187556306
0.89520001411438	-132.59521681860
0.89660000801086	-131.10016653782
0.89800000190735	-130.80431649046
0.89939999580383	-131.72085487806
0.90079998970032	-134.07889342994
0.90219998359680	-138.49413811226
0.90359997749329	-142.51628520703
0.90499997138977	-137.64157514784
0.90640002489090	-133.77283149744
0.90780001878738	-131.77654176894
0.90920001268387	-131.06641864351
0.91060000658035	-131.42276369315
0.91200000047684	-132.85684959997
0.91339999437332	-135.57647753735
0.91479998826981	-139.65983178888
0.91619998216629	-141.16716584533
0.91759997606277	-137.58054421655
0.91900002956390	-134.75920635138
0.92040002346039	-133.33064453186
0.92180001735687	-133.04590591741
0.92320001125336	-133.85403120426
0.92460000514984	-135.98332826829
0.92599999904633	-140.17757917272
0.92739999294281	-145.41045698771
0.92879998683929	-139.50220166608
0.93019998073578	-134.38108073745
0.93159997463226	-131.20384599015
0.93300002813339	-129.11528382266
0.93440002202988	-127.73957879020
0.93580001592636	-126.89819905132
0.93720000982285	-126.50241110687
0.93860000371933	-126.51288249862
0.93999999761581	-126.92315708398
0.94139999151230	-127.75334806481
0.94279998540878	-129.04940443655
0.94419997930527	-130.88549837048
0.94559997320175	-133.36284237262
0.94700002670288	-136.56810855102
0.94840002059937	-140.31266138982
0.94980001449585	-143.40867389838
0.95120000839233	-144.90549567462
0.95260000228882	-147.04190234578
0.95399999618530	-154.17276784454
0.95539999008179	-150.21676467667
0.95679998397827	-141.37291526971
0.95819997787476	-136.69035505649
0.95959997177124	-133.79393946018
0.96100002527237	-132.01982827427
0.96240001916885	-131.11203783034
0.96380001306534	-130.97460562465
0.96520000696182	-131.60854116110
0.96660000085831	-133.11069910980
0.96799999475479	-135.72252222935
0.96939998865128	-139.90530574058
0.97079998254776	-144.85011844076
0.97219997644424	-142.74819146937
0.97359997034073	-139.13951222717
0.97500002384186	-137.18327860251
0.97640001773834	-136.30456351756
0.97780001163483	-135.95886423239
0.97920000553131	-135.69630223083
0.98059999942780	-135.31860729829
0.98199999332428	-135.02069668816
0.98339998722076	-135.22439396342
0.98479998111725	-136.45307666067
0.98619997501373	-139.68683258396
0.98760002851486	-149.67906020688
0.98900002241135	-144.58140701732
0.99040001630783	-135.84397227073
0.99180001020432	-131.57550577112
0.99320000410080	-129.03340926987
0.99459999799728	-127.56932108795
0.99599999189377	-126.95883414215
0.99739998579025	-127.14956693070
0.99879997968674	-128.22053571126
1.0002000331879	-130.45188698132
1.0016000270844	-134.66703286561
1.0030000209808	-143.82225590257
1.0044000148773	-139.52928946258
1.0058000087738	-132.89807778261
1.0072000026703	-129.66881915049
1.0085999965668	-127.99636903520
1.0099999904633	-127.33977708628
1.0113999843597	-127.51526193445
1.0127999782562	-128.50752036137
1.0141999721527	-130.46142274818
1.0155999660492	-133.84171594940
1.0169999599457	-140.36625474983
1.0183999538422	-158.20243546189
1.0197999477386	-139.05775604796
1.0211999416351	-134.16005461358
1.0226000547409	-131.65480312905
1.0240000486374	-130.26677428397
1.0254000425339	-129.55632056410
1.0268000364304	-129.30758942677
1.0282000303268	-129.39010707599
1.0296000242233	-129.71099037779
1.0310000181198	-130.18809203528
1.0324000120163	-130.72197556534
1.0338000059128	-131.16581938945
1.0351999998093	-131.32839936067
1.0365999937057	-131.06784573190
1.0379999876022	-130.42097890333
1.0393999814987	-129.58701346475
1.0407999753952	-128.78737162851
1.0421999692917	-128.18174409118
1.0435999631882	-127.87042260533
1.0449999570847	-127.92435189727
1.0463999509811	-128.41369836583
1.0477999448776	-129.43590594133
1.0492000579834	-131.15980264893
1.0506000518799	-133.93667824687
1.0520000457764	-138.72935147689
1.0534000396729	-151.01227291494
1.0548000335693	-144.96138798934
1.0562000274658	-137.85398214360
1.0576000213623	-134.82423817121
1.0590000152588	-133.47712578339
1.0604000091553	-133.27818563378
1.0618000030518	-134.14179453889
1.0631999969482	-136.29480915678
1.0645999908447	-140.63006776982
1.0659999847412	-152.07761359733
1.0673999786377	-145.71160110332
1.0687999725342	-138.72658527030
1.0701999664307	-135.63581414288
1.0715999603271	-134.25816840907
1.0729999542236	-134.08937789249
1.0743999481201	-135.06598849173
1.0757999420166	-137.42058277726
1.0772000551224	-141.55950357234
1.0786000490189	-143.47629593865
1.0800000429153	-138.59292594988
1.0814000368118	-134.80854791950
1.0828000307083	-132.53454135036
1.0842000246048	-131.31421320336
1.0856000185013	-130.92892145721
1.0870000123978	-131.31344038182
1.0884000062943	-132.52554691895
1.0898000001907	-134.79055476754
1.0911999940872	-138.63988540084
1.0925999879837	-143.80161233340
1.0939999818802	-140.77706801648
1.0953999757767	-135.81537693495
1.0967999696732	-132.63779946881
1.0981999635696	-130.54520651350
1.0995999574661	-129.12112885355
1.1009999513626	-128.13495408845
1.1023999452591	-127.43892679117
1.1038000583649	-126.93289257394
1.1052000522614	-126.55996882025
1.1066000461578	-126.31194842845
1.1080000400543	-126.22934204430
1.1094000339508	-126.39200343103
1.1108000278473	-126.90816101273
1.1122000217438	-127.90987408705
1.1136000156403	-129.54262527135
1.1150000095367	-131.82696940627
1.1164000034332	-133.76995047340
1.1177999973297	-132.79169862861
1.1191999912262	-130.01131879702
1.1205999851227	-127.62967235903
1.1219999790192	-126.02460193100
1.1233999729156	-125.13016920406
1.1247999668121	-124.86775221486
1.1261999607086	-125.19220182389
1.1275999546051	-126.08202893951
1.1289999485016	-127.51181563125
1.1303999423981	-129.38145652232
1.1318000555038	-131.35311902005
1.1332000494003	-132.75004328558
1.1346000432968	-133.17445873756
1.1360000371933	-133.10807597254
1.1374000310898	-133.10654903370
1.1388000249863	-133.24163092929
1.1402000188828	-133.23965718017
1.1416000127792	-132.87453867978
1.1430000066757	-132.31440333977
1.1444000005722	-131.96114967001
1.1457999944687	-132.15215221866
1.1471999883652	-133.11664575014
1.1485999822617	-134.98134788368
1.1499999761581	-137.26564254629
1.1513999700546	-137.38597139255
1.1527999639511	-134.81621238458
1.1541999578476	-132.36505564557
1.1555999517441	-130.80408913437
1.1569999456406	-130.07048540837
1.1584000587463	-130.01463570879
1.1598000526428	-130.45381792565
1.1612000465393	-131.11475908268
1.1626000404358	-131.64939913156
1.1640000343323	-131.88009330506
1.1654000282288	-132.02140299831
1.1668000221252	-132.48438638799
1.1682000160217	-133.58648462265
1.1696000099182	-135.26647051748
1.1710000038147	-136.10889351964
1.1723999977112	-134.25171718499
1.1737999916077	-131.49215314966
1.1751999855042	-129.36805146594
1.1765999794006	-128.09959232032
1.1779999732971	-127.64835582782
1.1793999671936	-127.98090190721
1.1807999610901	-129.05439564877
1.1821999549866	-130.56587287704
1.1835999488831	-131.25750731741
1.1849999427795	-129.80305502880
1.1864000558853	-127.41188305441
1.1878000497818	-125.33525331393
1.1892000436783	-123.83530335281
1.1906000375748	-122.87696118426
1.1920000314713	-122.38830546939
1.1934000253677	-122.30738695447
1.1948000192642	-122.58438440056
1.1962000131607	-123.17555178817
1.1976000070572	-124.03525030735
1.1990000009537	-125.10785637771
1.2003999948502	-126.32442237897
1.2017999887466	-127.61516933195
1.2031999826431	-128.94623749921
1.2045999765396	-130.35937973825
1.2059999704361	-131.94830662249
1.2073999643326	-133.64958076998
1.2087999582291	-134.66022270636
1.2101999521255	-133.66882108749
1.2115999460220	-131.34511656122
1.2130000591278	-129.07655857717
1.2144000530243	-127.31033354526
1.2158000469208	-126.05941612127
1.2172000408173	-125.23167369001
1.2186000347137	-124.69800812270
1.2200000286102	-124.30510935074
1.2214000225067	-123.90889817541
1.2228000164032	-123.44091738025
1.2242000102997	-122.95045052491
1.2256000041962	-122.57031788176
1.2269999980927	-122.45098700015
1.2283999919891	-122.72911184954
1.2297999858856	-123.53908414931
1.2311999797821	-125.05507053570
1.2325999736786	-127.58051211859
1.2339999675751	-131.78904254398
1.2353999614716	-138.92006591622
1.2367999553680	-137.36667983506
1.2381999492645	-131.89275039041
1.2395999431610	-129.16901817002
1.2410000562668	-127.99315253347
1.2424000501633	-127.88093434893
1.2438000440598	-128.63463183014
1.2452000379562	-130.13182811690
1.2466000318527	-132.14736538091
1.2480000257492	-134.14072776047
1.2494000196457	-135.57315250438
1.2508000135422	-137.00643503518
1.2522000074387	-139.87777997731
1.2536000013351	-141.36377284988
1.2549999952316	-134.42590539362
1.2563999891281	-128.78385207106
1.2577999830246	-124.83464069559
1.2591999769211	-121.95282638114
1.2605999708176	-119.82039231522
1.2619999647141	-118.26930795027
1.2633999586105	-117.20539568566
1.2647999525070	-116.57631615354
1.2661999464035	-116.35723754063
1.2676000595093	-116.54430999023
1.2690000534058	-117.15157859303
1.2704000473022	-118.20722215256
1.2718000411987	-119.73754884384
1.2732000350952	-121.69373152048
1.2746000289917	-123.68595602793
1.2760000228882	-124.62367217789
1.2774000167847	-123.87292947012
1.2788000106812	-122.45674254646
1.2802000045776	-121.26505678150
1.2815999984741	-120.53880773199
1.2829999923706	-120.28547017792
1.2843999862671	-120.46392929010
1.2857999801636	-121.02384584171
1.2871999740601	-121.89902603727
1.2885999679565	-122.97700991753
1.2899999618530	-124.05454730438
1.2913999557495	-124.84094346301
1.2927999496460	-125.12936850637
1.2941999435425	-125.01921291376
1.2956000566483	-124.83686018869
1.2970000505447	-124.90069537711
1.2984000444412	-125.44805361791
1.2998000383377	-126.67377057093
1.3012000322342	-128.69286847796
1.3026000261307	-130.82711067584
1.3040000200272	-130.14047228797
1.3054000139236	-126.97969476333
1.3068000078201	-124.13663717401
