#Parameters = {ln=0.4}
#"Frequency / GHz"	"S1,1 [Magnitude in dB]"
#------------------------------------------
0.20600000000000	-77.710623327032
0.20640000000000	-77.715093958094
0.20680000000000	-77.719510474933
0.20720000000000	-77.723873226075
0.20760000000000	-77.728182557972
0.20800000000000	-77.732438815119
0.20840000000000	-77.736642339891
0.20880000000000	-77.740793472714
0.20920000000000	-77.744892552045
0.20960000000000	-77.748939914222
0.21000000000000	-77.752935893713
0.21040000000000	-77.756880822880
0.21080000000000	-77.760775032167
0.21120000000000	-77.764618850051
0.21160000000000	-77.768412602961
0.21200000000000	-77.772156615457
0.21240000000000	-77.775851210021
0.21280000000000	-77.779496707270
0.21320000000000	-77.783093425848
0.21360000000000	-77.786641682462
0.21400000000000	-77.790141791841
0.21440000000000	-77.793594066802
0.21480000000000	-77.796998818293
0.21520000000000	-77.800356355280
0.21560000000000	-77.803666984823
0.21600000000000	-77.806931012115
0.21640000000000	-77.810148740409
0.21680000000000	-77.813320471130
0.21720000000000	-77.816446503718
0.21760000000000	-77.819527135851
0.21800000000000	-77.822562663257
0.21840000000000	-77.825553379835
0.21880000000000	-77.828499577604
0.21920000000000	-77.831401546785
0.21960000000000	-77.834259575690
0.22000000000000	-77.837073950819
0.22040000000000	-77.839844956900
0.22080000000000	-77.842572876738
0.22120000000000	-77.845257991414
0.22160000000000	-77.847900580208
0.22200000000000	-77.850500920506
0.22240000000000	-77.853059287954
0.22280000000000	-77.855575956471
0.22320000000000	-77.858051198123
0.22360000000000	-77.860485283244
0.22400000000000	-77.862878480388
0.22440000000000	-77.865231056387
0.22480000000000	-77.867543276303
0.22520000000000	-77.869815403434
0.22560000000000	-77.872047699404
0.22600000000000	-77.874240424063
0.22640000000000	-77.876393835577
0.22680000000000	-77.878508190406
0.22720000000000	-77.880583743265
0.22760000000000	-77.882620747236
0.22800000000000	-77.884619453669
0.22840000000000	-77.886580112266
0.22880000000000	-77.888502971055
0.22920000000000	-77.890388276380
0.22960000000000	-77.892236272958
0.23000000000000	-77.894047203836
0.23040000000000	-77.895821310474
0.23080000000000	-77.897558832587
0.23120000000000	-77.899260008401
0.23160000000000	-77.900925074462
0.23200000000000	-77.902554265701
0.23240000000000	-77.904147815460
0.23280000000000	-77.905705955496
0.23320000000000	-77.907228915992
0.23360000000000	-77.908716925527
0.23400000000000	-77.910170211134
0.23440000000000	-77.911588998249
0.23480000000000	-77.912973510833
0.23520000000000	-77.914323971200
0.23560000000000	-77.915640600217
0.23600000000000	-77.916923617187
0.23640000000000	-77.918173239881
0.23680000000000	-77.919389684560
0.23720000000000	-77.920573165962
0.23760000000000	-77.921723897427
0.23800000000000	-77.922842090639
0.23840000000000	-77.923927955959
0.23880000000000	-77.924981702176
0.23920000000000	-77.926003536629
0.23960000000000	-77.926993665224
0.24000000000000	-77.927952292428
0.24040000000000	-77.928879621202
0.24080000000000	-77.929775853131
0.24120000000000	-77.930641188344
0.24160000000000	-77.931475825572
0.24200000000000	-77.932279962094
0.24240000000000	-77.933053793854
0.24280000000000	-77.933797515300
0.24320000000000	-77.934511319587
0.24360000000000	-77.935195398443
0.24400000000000	-77.935849942222
0.24440000000000	-77.936475139928
0.24480000000000	-77.937071179182
0.24520000000000	-77.937638246298
0.24560000000000	-77.938176526191
0.24600000000000	-77.938686202485
0.24640000000000	-77.939167457466
0.24680000000000	-77.939620472087
0.24720000000000	-77.940045426006
0.24760000000000	-77.940442497545
0.24800000000000	-77.940811863763
0.24840000000000	-77.941153700417
0.24880000000000	-77.941468181973
0.24920000000000	-77.941755481618
0.24960000000000	-77.942015771309
0.25000000000000	-77.942249221718
0.25040000000000	-77.942456002223
0.25080000000000	-77.942636281024
0.25120000000000	-77.942790225043
0.25160000000000	-77.942917999979
0.25200000000000	-77.943019770335
0.25240000000000	-77.943095699333
0.25280000000000	-77.943145949055
0.25320000000000	-77.943170680328
0.25360000000000	-77.943170052827
0.25400000000000	-77.943144225002
0.25440000000000	-77.943093354150
0.25480000000000	-77.943017596375
0.25520000000000	-77.942917106652
0.25560000000000	-77.942792038723
0.25600000000000	-77.942642545263
0.25640000000000	-77.942468777742
0.25680000000000	-77.942270886518
0.25720000000000	-77.942049020803
0.25760000000000	-77.941803328708
0.25800000000000	-77.941533957209
0.25840000000000	-77.941241052156
0.25880000000000	-77.940924758325
0.25920000000000	-77.940585219393
0.25960000000000	-77.940222577930
0.26000000000000	-77.939836975425
0.26040000000000	-77.939428552283
0.26080000000000	-77.938997447887
0.26120000000000	-77.938543800484
0.26160000000000	-77.938067747319
0.26200000000000	-77.937569424564
0.26240000000000	-77.937048967359
0.26280000000000	-77.936506509796
0.26320000000000	-77.935942184946
0.26360000000000	-77.935356124837
0.26400000000000	-77.934748460502
0.26440000000000	-77.934119321961
0.26480000000000	-77.933468838202
0.26520000000000	-77.932797137270
0.26560000000000	-77.932104346166
0.26600000000000	-77.931390590914
0.26640000000000	-77.930655996578
